-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,30,30,30,30,30,30,30,30,31
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,62,62,62,62,62,62,62,62,63
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,94,94,94,94,94,94,94,94,95
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,125,126,127,28,28,127,126,125,127
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,27,27,27,57,57,27,27,27,58
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,294,295,294,295,294,295,294,295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,384,385,386,387,-1,390,391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,58,25,58,121,121,58,25,58,58
384,385,386,387,388,389,384,385,386,387,-1,-1,-1,-1,-1,-1,-1,326,327,326,327,326,327,326,327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,296,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416,417,418,419,386,422,423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,27,27,27,57,57,27,27,27,58
416,417,418,419,420,421,416,417,418,419,386,256,-1,-1,-1,-1,-1,358,359,358,359,358,359,358,359,-1,-1,-1,-1,-1,448,449,-1,-1,-1,-1,296,298,329,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,296,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,-1,-1,-1,-1,32,33,34,-1,-1,-1,-1,32,33,34,-1,-1,-1,-1,33,33,321,418,321,417,321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,58,25,58,121,121,58,25,58,58
33,33,33,33,33,33,33,33,33,33,33,33,-1,-1,-1,-1,-1,19,18,19,18,19,18,19,18,130,-1,-1,-1,-1,480,481,-1,-1,296,298,329,329,329,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,65,33,33,321,321,418,-1,448,449,-1,-1,448,449,-1,-1,448,449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,27,27,27,245,245,27,27,27,58
321,321,321,321,321,321,321,321,321,321,321,321,-1,-1,-1,-1,-1,321,321,65,65,65,65,65,65,65,-1,-1,-1,296,297,297,297,298,329,329,269,329,269,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,65,65,65,33,33,321,-1,480,481,-1,-1,480,481,-1,-1,480,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,454,455,56,152,153,153,245,245,153,153,154,58
321,321,321,321,321,321,321,321,321,321,321,321,368,368,368,368,368,321,321,65,65,65,65,65,65,65,-1,-1,-1,328,329,268,329,329,329,329,329,329,329,330,-1,-1,-1,296,297,298,-1,-1,-1,328,330,-1,-1,-1,299,-1,-1,-1,-1,-1,299,-1,-1,296,297,18,33,65,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,65,65,65,65,65,65,33,33,33,33,33,33,33,33,33,33,33,33,-1,-1,296,297,297,297,297,297,297,298,-1,-1,486,487,88,88,89,90,245,245,88,89,90,90
321,321,321,321,321,321,321,321,321,321,321,321,400,400,400,400,400,321,321,65,65,65,65,65,65,65,-1,-1,-1,328,268,329,329,329,268,329,329,269,329,330,-1,448,449,328,329,330,-1,-1,-1,328,330,-1,-1,-1,331,-1,-1,-1,-1,-1,331,-1,-1,328,329,304,65,65,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,-1,-1,328,329,329,329,329,329,329,330,-1,-1,32,33,33,33,33,33,33,33,33,33,33,33
353,353,353,353,353,353,353,353,353,353,353,353,432,432,432,432,432,353,353,97,97,97,97,97,97,97,361,361,361,360,361,361,361,361,361,361,361,361,361,362,361,361,361,360,361,362,361,361,361,360,362,361,361,361,363,361,361,361,361,361,363,361,361,360,361,97,97,97,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,97,97,97,97,97,97,97,98,97,97,97,97,97,97,97,97,97,97,361,361,360,361,361,361,361,361,361,362,361,361,64,65,65,65,65,65,65,65,65,65,65,65
